timestamp,open,high,low,close,volume,volume_CMF,volume_FII,volume_MFI,volume_VWA,mom_AOI,mom_PPO,mom_PPO_signal,mom_PVO,mom_PVO_signal,mom_ROC,mom_rsi,mom_stoch_RSI,mom_StochOscillator,mom_StochOscillator_signal,mom_TSI,mom_UltimateOscillator,mom_WilliamsRIndicator,volat_ATR,volat_bol_hband_binary,volat_bol_lband_binary,volat_bol_band_width,KCW,KCP,donch_DCW,ULI,ADX,ADX_neg,ADX_pos,ARI_down,ARI,ARI_up,CCI,DPO,EMA_100_binary,KST,KST_diff,KST_sig,MACD_line,MACD_signal,MAI,PSAR_binary,STC,TRIX,vortex_ind_diff,vortex_neg,vortex_pos,S&P_close_filled,Interest_Rates_filled,Inflation_Rate_us,subhag_signal,Fisher,Fisher_trigger,supertrend,chop_index,Velocity
2019-11-18 03:00:00,8504.13,8504.71,8050.0,8183.26,123477.142,-0.10472763484270459,-10028845.160403835,22.495082989834685,8804.60505292897,-209.31155882353232,-1.0525074999927915,0.11408479378140338,1.756673576977364,3.002100516393622,-12.418553876450192,37.11111514787706,0.0,9.47034033813509,10.459148657956758,-7.060204573530318,42.772716454087224,-90.52965966186491,367.08096789633703,0.0,1.0,15.40265260249621,7.153286334587633,-0.6820069602786621,13.149520690140509,7.505632342119427,21.611951555154683,26.051474006364177,18.52020583565337,100.0,-88.0,12.0,-159.22446561162616,292.34250000000065,0,20.74760647105156,-54.45996243627362,75.20756890732518,-92.00402270632549,10.565019418546626,24.726534759357197,0,0.0,0.07218635536039691,-0.49122587637030635,1.2420560487960768,0.7508301724257704,3122.03,1.75,2.1,-1,-3.57616,-3.20366,-1,42.489723520265755,-1
2019-11-19 03:00:00,8183.3,8212.87,8000.0,8131.7,110854.03,-0.0821488993773488,-9412672.107031865,22.805467367155813,8703.63157052993,-327.86117647058745,-1.4545075803546799,-0.1996336810458133,2.956113770109843,2.992903167136866,-11.800243827307787,36.25149384876012,0.0,9.082758620689642,10.322632300750756,-9.938553903380285,40.48478762980396,-90.91724137931037,356.06589876088447,0.0,0.0,17.120630553076666,6.937508697461247,-0.7228358791669935,13.836501740694866,8.24440331928361,21.411530181647738,25.942006138732243,17.72918001857844,100.0,-92.0,8.0,-162.96212102388674,-100.58749999999964,0,7.291182565030333,-55.605920074962384,62.89710263999272,-126.48759594417606,-16.845503653997913,24.133062694806025,0,0.0,0.024963790133198233,-0.5682714199766423,1.29356486451415,0.7252934445375077,3120.18,1.75,2.1,-1,-3.96582,-3.57616,-1,40.6445918359216,-1
2019-11-20 03:00:00,8131.12,8230.0,8037.5,8094.05,87352.38,-0.0946375943251687,-8537835.67845588,22.9357255971546,8630.081925211967,-420.2416176470597,-1.7923374183126344,-0.5181744284991776,1.9081514084996847,2.77595281540943,-7.760429309073593,35.602969713823214,0.0,6.805699275650732,8.452932744825155,-12.531921662308923,39.422181318913466,-93.19430072434928,344.3826202779641,0.0,0.0,18.59961657502602,6.624357071637431,-0.7626119859583871,12.646227642705732,8.850635178449643,21.154102783126586,24.906028717066526,17.37654049920703,100.0,-96.0,4.0,-142.25194631676246,-11.670000000000073,0,-7.684775932426938,-57.76113102462349,50.07635509219655,-155.0666052223296,-44.489723967664254,23.265710983802077,0,0.0,-0.023234276894439885,-0.5758802762927349,1.2877066712573964,0.7118263949646615,3108.46,1.75,2.1,-1,-3.88075,-3.96582,-1,42.48424593818644,-1
2019-11-21 03:00:00,8094.57,8131.51,7432.0,7621.9,180289.189,-0.15862249451188082,-19478650.66529791,21.66543458680472,8485.386933092024,-556.0653529411784,-2.487997107326757,-0.9121389642646935,8.371685972769045,3.895099446881353,-13.497103102319223,28.675033682703884,0.0,10.392382203250682,8.760280033197018,-17.24873256290504,37.45090425946679,-89.60761779674932,369.748861686681,0.0,1.0,21.732704436253204,7.215793566799447,-1.300352847246833,17.401203272915698,9.75525386894306,22.338069394166556,33.23896407846474,15.028010559156685,100.0,-92.0,8.0,-187.2405977939935,298.9454999999998,0,-23.37879878195907,-59.67042226919699,36.29162348723792,-213.35481357162644,-78.2627418884567,22.884701141454084,0,0.0,-0.0805082385026346,-0.625831055168513,1.2689532200094211,0.6431221648409081,3103.54,1.75,2.1,-1,-4.04215,-3.88075,-1,35.38603859358064,-1
2019-11-22 03:00:00,7621.89,7765.03,6762.73,7262.72,371213.951,-0.137581114246115,-35743504.415995315,19.524014268185667,8174.860227252908,-780.8952941176467,-3.3644602167103104,-1.402603214753817,23.84381110977045,7.8848417794591725,-19.671817468928722,24.73228792302615,0.0,20.624352897985812,12.607478125629077,-22.801379151422747,41.959930549344314,-79.37564710201418,414.93108585191806,0.0,1.0,25.77144870670623,8.24971279133142,-1.454371079043494,25.253042108927815,10.875997018446476,24.433416366918657,39.025864584848755,12.434689850923489,100.0,-96.0,4.0,-218.0141631204177,87.81950000000143,0,-44.14293082572547,-65.2432033490428,21.100272523317333,-285.24335500117195,-119.65886451099976,22.90434219364454,0,0.0,-0.14933220847565348,-0.6719379067020149,1.29519010047293,0.6232521937709151,3110.29,1.75,2.1,-1,-4.32555,-4.04215,-1,27.897956541923044,-1
2019-11-23 03:00:00,7261.89,7345.84,7073.38,7305.99,139643.311,-0.08612414718592633,-29774094.347000282,18.93571468987639,8075.573819483085,-968.6729705882344,-3.99060540569886,-1.9202036529428255,21.197541451985195,10.547381713964377,-16.301425260598958,26.051407546634096,0.04705965824239038,22.409220095121423,17.808651732119305,-26.81145378608197,44.818852360516246,-77.59077990487857,404.7545797196382,0.0,1.0,28.64666453693977,8.319876894342979,-1.2610826625255156,25.21774188752258,11.853325979382038,26.37909569875989,37.14917018123975,11.836724550164933,96.0,-72.0,24.0,-183.24613957512557,270.4840000000004,0,-60.08412098719226,-65.49882113057024,5.4147001433779804,-334.8639119046493,-162.69987398972967,22.903685213237406,0,0.0,-0.2218812304774848,-0.6145978022656421,1.295582924344847,0.6809851220792048,3110.29,1.75,2.1,-1,-4.66913,-4.32555,-1,28.796415504111348,-1
2019-11-24 03:00:00,7306.19,7324.92,6855.91,6900.86,183676.078,-0.15473261825621404,-36151036.50887739,12.667451725156809,7924.485826499803,-1137.9984411764708,-4.857470072021023,-2.5076569367584653,21.187211920788396,12.675347755329181,-21.732335261426794,22.139141087920592,0.0,5.979187768918443,16.337586920675225,-31.76394335357004,39.72503602481553,-94.02081223108156,409.34425259680694,0.0,1.0,32.15892992148536,8.487981952543894,-1.6527445817863178,25.54513583520591,13.157175665886708,28.454413584264245,37.90372170742366,10.867888616717009,100.0,-80.0,20.0,-176.05533212502414,352.97400000000016,0,-78.61808769901309,-67.81734237063566,-10.80074532837743,-402.24236632298926,-210.6083724563816,22.984702873778808,0,0.0,-0.3026794413459725,-0.72072497909303,1.3563428015914176,0.6356178224983876,3110.29,1.75,2.1,-1,-6.13476,-4.66913,-1,30.92887658702319,-1
2019-11-25 03:00:00,6899.77,7386.29,6510.19,7102.03,333987.914,-0.09779975535609005,-21388267.199126333,11.596003819919972,7725.139314821146,-1339.9016176470577,-5.301713215611974,-3.0664681925291672,27.65950725200063,15.672179654663474,-19.062971522867866,27.927066521284573,0.21845001053978955,24.879039207691054,17.755815690576974,-33.96350582236811,46.4548203164825,-75.12096079230895,442.6839488398922,0.0,0.0,33.81232508257177,9.306200090872668,-1.082004895275429,27.330867535739827,14.012201928830489,30.755728624061582,38.123919643387225,9.331423034637638,96.0,-80.0,16.0,-150.5543514550492,331.02250000000095,0,-95.4925882809615,-68.27306865534972,-27.21951962561178,-434.4000458094606,-255.36670712699743,23.248001777660768,0,0.0,-0.38084315281663206,-0.6715698877448436,1.2990551133633461,0.6274852256185025,3133.64,1.75,2.1,-1,-6.86758,-6.13476,-1,32.70972284329169,-1
2019-11-26 03:00:00,7103.34,7340.06,7011.9,7150.0,193962.094,-0.10156340531091848,-17003605.935082566,19.81208753063561,7622.7863733930035,-1448.2833823529418,-5.554489294166394,-3.564072412856613,25.63948620214636,17.66564096416005,-17.266915444473373,29.277131861967646,0.27785693859756194,27.48549065430599,19.44790587697183,-35.28799514792585,44.94787283365978,-72.51450934569401,434.50366677989996,0.0,0.0,34.33742159808962,9.597295713175393,-0.8551657355018667,27.811512584820587,14.769011970838175,32.89266401815911,36.06705825866269,8.827974179325501,92.0,-80.0,12.0,-115.14980169831894,271.72249999999985,0,-109.9812957920251,-66.4986503183338,-43.482645473691285,-450.8177144007477,-294.4569085817475,23.48101935448704,0,0.0,-0.45246100914848536,-0.5486046119285033,1.2750819118992014,0.7264772999706981,3140.52,1.75,2.1,-1,-4.83792,-6.86758,-1,33.47286185560557,-1
2019-11-27 03:00:00,7149.97,7669.2,6850.0,7506.77,297842.994,-0.03035754112372252,605687.0512692444,27.280600713463187,7559.173601577073,-1444.5209999999988,-5.328657330284215,-3.9169893963421334,27.871365630582464,19.706785897444533,-11.406458191465632,38.50360164530103,0.7067770363100326,43.559293141655814,31.97460766788429,-33.42584979369448,50.68287765425276,-56.440706858344186,461.98197629562134,0.0,0.0,33.45138966083443,10.359327781732917,-0.2339611522211267,26.50198088528085,15.07768779270799,33.55840060024686,31.49843414234811,12.799118712848154,88.0,-80.0,8.0,-85.30502514463694,375.15599999999995,0,-121.61073485823583,-62.31049590351262,-59.30023895472321,-430.0827514520324,-321.5820771558045,23.88147758757386,1,0.0,-0.5080633297872317,-0.4792346918606948,1.1848124283511878,0.705577736490493,3153.63,1.75,2.1,1,-3.39292,-4.83792,1,38.52777980137253,-1
2019-11-28 03:00:00,7506.78,7643.0,7356.0,7415.79,175000.609,-0.03160365757615269,-1755347.5856006595,33.53051755493959,7513.543794312372,-1369.484176470588,-5.187777716741688,-4.171147060422045,24.29419530461459,20.624267778878547,-12.663554373658878,37.171823592251286,0.7205480838833404,39.89761257550192,36.98079879048791,-32.338086874487814,51.68743137550357,-60.102387424498076,449.48326370307694,0.0,0.0,33.66668569702467,10.075718025662642,-0.2853400936736024,23.0872360330619,15.311538081228635,34.17658456932835,30.061736412424583,12.215328905498707,84.0,-80.0,4.0,-62.692200695264944,456.09800000000087,0,-130.5198463910511,-55.90727088565217,-74.61257550539892,-416.19384599133537,-340.50443092291073,24.16688820504738,1,0.0,-0.551828273537384,-0.37226057067078655,1.180631096960238,0.8083705262894515,3153.63,1.75,2.1,1,-2.28092,-3.39292,1,39.24714394763454,-1
2019-11-29 03:00:00,7417.0,7850.0,7394.57,7736.66,185819.186,-0.002821149460272636,7013102.385459431,40.82462635179237,7464.497628779105,-1207.363117647059,-4.686337166813627,-4.274185081700361,21.665272705783952,20.83246876425963,-9.023711083202818,44.46720342031984,1.0,57.83026296556505,47.09572289424093,-28.982158013260733,55.05963951938276,-42.16973703443495,449.9080305814286,0.0,0.0,32.87428392317211,10.528597918485735,0.1922159977763054,23.21032347293951,15.276715628659284,33.965183911795705,27.88794728864088,14.618667745437111,80.0,-72.0,8.0,-36.891945034158546,189.04249999999956,0,-135.6479132412168,-46.817211368174554,-88.83070187304224,-374.97280785555995,-347.3981063094406,24.39179059146553,1,50.0,-0.5775854029001609,-0.2969654310613471,1.1441858229677162,0.8472203919063691,3140.98,1.75,2.1,1,-1.29019,-2.28092,1,42.1470036868377,-1
