timestamp,open,high,low,close,volume,volume_CMF,volume_FII,volume_MFI,volume_VWA,mom_AOI,mom_PPO,mom_PPO_signal,mom_PVO,mom_PVO_signal,mom_ROC,mom_rsi,mom_stoch_RSI,mom_StochOscillator,mom_StochOscillator_signal,mom_TSI,mom_UltimateOscillator,mom_WilliamsRIndicator,volat_ATR,volat_bol_hband_binary,volat_bol_lband_binary,volat_bol_band_width,KCW,KCP,donch_DCW,ULI,ADX,ADX_neg,ADX_pos,ARI_down,ARI,ARI_up,CCI,DPO,EMA_100_binary,KST,KST_diff,KST_sig,MACD_line,MACD_signal,MAI,PSAR_binary,STC,TRIX,vortex_ind_diff,vortex_neg,vortex_pos,S&P_close_filled,Interest_Rates_filled,Inflation_Rate_us,subhag_signal,Fisher,Fisher_trigger,supertrend,chop_index,Velocity
2019-09-12,10099.78,10184.66,10081.81,10161.51,621.69,0.0080193638437478,9381.841629075872,54.99947574363461,10062.211551776354,-8.198794117648504,-0.1163615955171368,-0.2885496499844698,16.43189062287364,9.311686723927693,1.4522691080815386,57.987654049672194,1.0,90.76032727998415,83.23826686154639,-5.246408690530923,52.70187072335478,-9.239672720015848,80.23630895160748,1.0,0.0,1.607514073085103,1.5580318565560851,1.1687451203141892,2.4890674257618555,0.729340835536152,13.991682065517017,17.547410765019734,26.02655592379769,76.0,24.0,100.0,181.9491348980338,37.52750000000015,0,-9.504204710503217,4.577702801278486,-14.0819075117817,-11.741232981932626,-29.133451893844487,25.67927973494065,1,98.26559522749864,-0.0461549084188659,0.1836791766877334,0.9004977907041782,1.0841769673919115,3009.57,2.25,1.7,1,1.05901,0.58994,1,55.10728714628088,-1
2019-09-13,10321.45,10400.0,10321.45,10388.87,655.809,0.0959881663785991,11734.867435723268,77.61534911317197,10259.840800127446,159.30447058823484,0.6086165774079842,0.4685959393550584,4.272041191788943,5.684203918591448,2.640083385614017,70.36932618552754,0.8683804957458956,96.5547128927413,88.21852754262153,28.186883436170707,53.6042326790496,-3.4452871072586984,67.79624481017545,0.0,0.0,4.120070286984294,1.2308951227597933,1.9380126593024212,2.230950303351043,0.3217991023565799,27.22590223613173,11.870075861230193,32.96456386507414,40.0,60.0,100.0,112.4018564056462,-56.92450000000099,1,19.73724575132793,6.358419181590861,13.378826569737068,62.20261500550805,47.77172935837383,24.29216229661289,1,99.98420079492617,0.0693843906064325,0.5754791572836941,0.6865235450132585,1.2620027022969529,3007.39,2.25,1.7,-1,2.53919,2.24085,1,42.78413336658088,1
2019-09-14,10254.01,10299.66,10231.31,10287.11,681.268,0.0332897336962611,979.9835404445907,41.70947568479094,10275.093801841742,-76.57523529411628,-0.0478429271028612,0.0447337420253536,2.7616579292401204,5.839310930041071,-0.1874557921608133,51.92440162884011,0.7767361436283192,70.13491521864692,45.98121489991312,-2.620863132873546,58.26150628632964,-29.86508478135308,61.37370908196671,0.0,0.0,1.5667923431082855,1.1022865206675203,0.4771458212104676,1.8546618472135996,0.9458061316649664,22.26554139021098,20.25634649685361,18.97071269803739,92.0,-80.0,12.0,-37.65119526578808,-17.662500000000364,1,0.4449230107960791,-4.19475636050164,4.639679371297719,-4.915877050922063,4.601034312389837,24.405506150317397,1,0.0003814687848564,0.007842205026276,-0.03984434682964,0.9959057486631012,0.9560614018334612,3007.39,2.25,1.7,1,-1.52562,-1.92668,1,56.123523612380325,-1
2019-09-15,10395.04,10419.97,10317.39,10377.71,1011.804,0.0909621949647408,4476.915549636122,46.41742707944542,10338.12563196377,69.05714705882383,0.2449069605234158,0.1787645849130782,3.6201280387594577,4.110448374040189,0.7009869515897847,60.161970902813735,0.7655718461375353,78.56997971602411,85.80117092894841,18.33763368709519,61.5338680668874,-21.43002028397589,52.75410189220759,0.0,0.0,1.5528086955892744,0.9035829442507258,1.0911464196498275,1.9044090933409503,0.2725584089248956,17.831904917902303,18.38085317454589,21.759678359006564,64.0,32.0,96.0,98.43326025354808,-17.62750000000051,1,5.356089119129575,3.119255379026944,2.2368337401026315,25.294392764504664,18.444913151837664,24.43297870076588,1,99.85755899172024,0.0236308256191775,0.1719266279591521,0.8757053696476912,1.0476319976068431,3007.39,2.25,1.7,-1,2.34801,2.39448,1,49.87526815812359,1
2019-09-16,10271.19,10304.56,10266.13,10289.03,834.126,0.021197530922169,-752.6928727214154,34.979971857387525,10292.117753673365,-19.298147058825634,-0.0825790024375213,-0.0675073955779246,0.3627926205582066,1.0606190437156946,0.0337366171603798,46.7241325504824,0.6542629510095026,45.74878625669119,39.910369724884255,-7.941590740140281,50.04530173894601,-54.25121374330881,43.73172631550527,0.0,0.0,0.5789824295413488,0.6891296784417549,0.3809050725965285,0.7805605538336078,0.5197887062025535,39.609534578339904,26.74372965219136,11.020501254273189,96.0,-92.0,4.0,-74.17632858454137,11.917499999999563,1,-3.0650915867217083,-0.524449061398303,-2.5406425253234053,-8.507405928681692,-6.956787311233129,24.07195496492031,1,2.060972412883309e-05,-0.0107394195238814,-0.0714093598709014,1.018981018981021,0.9475716591101194,2997.96,2.25,1.7,-1,0.00179,0.18466,1,70.8088127056821,-1
2019-09-17,10205.12,10329.38,10204.7,10280.25,975.75,-0.1068261199366969,11737.283730518717,41.77159768431223,10197.872753841555,-92.3562058823536,-0.3109299780889206,-0.3451918645913772,1.5510692548713494,0.1170964099447657,-0.2145141642440837,57.293349856711366,1.0,80.24368666559454,50.44604393874128,-23.42703592453572,53.99785295504752,-19.756313334405466,51.00666497567799,0.0,0.0,3.187817426230101,0.9238525324544172,0.9961533444043538,2.4481213956339456,1.440265262333799,44.28218787345526,25.516209736501448,29.53900257864516,76.0,-52.0,24.0,32.77129940572567,73.32699999999932,1,-12.459414592624546,-3.928224413109046,-8.5311901795155,-31.806636362358404,-35.340259712755646,25.766493702376238,1,52.64354445866113,-0.0495974764665965,-0.0649893565181716,0.9679156728475818,0.9029263163294102,3005.7,2.25,1.7,1,-1.10812,-2.08223,1,43.30698623311212,-1
2019-09-18,10243.53,10265.6,10192.09,10212.18,997.014,0.020253745926659,-788.2470760140436,64.44343082290195,10207.865316331736,41.25073529411748,0.0372053329820713,-0.0227879719265911,1.284527600114136,1.776761603497868,0.4865818534980338,48.90919929972966,0.5282443256781238,56.33497684147658,77.06906827164134,2.40754705547873,51.80118030656048,-43.66502315852342,46.54548299300757,0.0,0.0,1.1251195503033156,0.8237237293430982,0.5608601536668466,1.1638378818130837,0.6396645514739159,18.501645787601085,19.95247728298715,18.539273231949515,52.0,-44.0,8.0,51.44332658602906,-37.23800000000119,0,-0.9687717098465806,2.1776964963936503,-3.1464682062402307,3.801699266063224,-2.325808730397722,24.814957870474554,1,99.46580335856532,-0.0039830421237985,0.0853032830746963,0.9192609147281926,1.004564197802889,3006.73,2.0,1.7,-1,1.82627,2.11908,1,59.01458638108308,1
2019-09-19,10189.53,10206.81,10188.0,10195.96,793.385,-0.1115468672625015,2554.832800521001,52.45003682173002,10177.042094727747,-15.424882352939676,-0.0635132927374632,-0.0833476519336083,-2.3543726762791413,-1.014181891071283,0.2150562999307967,50.90574331838013,1.0,85.75177118866362,75.17380629504663,-5.499543585337976,56.66099438277676,-14.24822881133638,40.76148088155027,0.0,0.0,0.6475764779855904,0.7474170449389289,0.6148198736554448,1.1227468832799876,0.5464325800854567,24.369923503980967,21.60137528146386,11.290686833023104,60.0,-40.0,20.0,44.67047518231325,-8.0,0,-2.6490381441042268,0.3521525218785744,-3.001190665982801,-6.47324481438045,-8.496977440372245,24.71099285628373,1,94.99927433855864,-0.0119555160066028,-0.0116106085737264,1.015184418871088,1.0035738102973617,3006.79,2.0,1.7,1,0.94556,0.63012,-1,61.84776610505253,-1
2019-09-20,10242.72,10277.92,10233.81,10239.05,722.933,0.0426384142461769,68403.4691131833,70.71466917715715,9994.255927152652,84.06226470588263,0.1605876542654307,-0.337988028918515,9.684230304990974,6.583464362898262,3.6646421162508314,70.53873140861656,0.9962643183783604,81.90649310034765,85.42701909264764,5.864309134867617,56.07188218245733,-18.09350689965236,79.496472337899,1.0,0.0,5.170174785629066,1.8877908524915443,2.0705549577575773,4.859747959572125,2.2562395638805848,38.85395911365693,20.15917599788215,42.645335940159626,32.0,64.0,96.0,182.9857303608603,-98.4959999999992,1,-12.824923855884766,11.539503275134416,-24.36442713101918,16.10753622530501,-33.80003536094677,27.2664126206426,1,98.43755639352808,-0.0589416985292621,0.7428333704201742,0.6214819903058231,1.3643153607259972,2992.07,2.0,1.7,1,2.51431,2.09535,1,26.64703938146913,1
2019-09-21,10144.65,10152.54,10070.67,10130.57,1193.863,-0.0688973476134231,-1194.882631649227,35.19985288195308,10156.254020945344,14.54894117647018,0.0990583957294683,0.1873057817431763,-0.4949096000183909,-1.679099789887767,-0.1340671538430484,48.559557903120286,0.1852293437580323,36.25445108334814,45.05401653690629,5.603991475383883,47.68810457482222,-63.74554891665186,57.51088047663411,0.0,0.0,1.1001281108866643,1.0062327891287293,0.1649003082979872,1.6311606117782664,0.7476455452240398,17.42089490813037,29.19237247224773,19.50653579452441,80.0,-68.0,12.0,-155.7831825350674,-7.734000000000378,0,9.826267800226509,-2.446250367651144,12.272518167877651,10.04535561578814,18.984153465307305,23.45643204938762,1,1.5624999068711038,0.0330340672331906,-0.1524736196649715,1.0449847041224736,0.892511084457502,2992.07,2.0,1.7,1,-0.66525,-0.41328,-1,56.81085758202445,-1
