timestamp,open,high,low,close,volume,volume_CMF,volume_FII,volume_MFI,volume_VWA,mom_AOI,mom_PPO,mom_PPO_signal,mom_PVO,mom_PVO_signal,mom_ROC,mom_rsi,mom_stoch_RSI,mom_StochOscillator,mom_StochOscillator_signal,mom_TSI,mom_UltimateOscillator,mom_WilliamsRIndicator,volat_ATR,volat_bol_hband_binary,volat_bol_lband_binary,volat_bol_band_width,KCW,KCP,donch_DCW,ULI,ADX,ADX_neg,ADX_pos,ARI_down,ARI,ARI_up,CCI,DPO,EMA_100_binary,KST,KST_diff,KST_sig,MACD_line,MACD_signal,MAI,PSAR_binary,STC,TRIX,vortex_ind_diff,vortex_neg,vortex_pos,S&P_close_filled,Interest_Rates_filled,Inflation_Rate_us,subhag_signal,Fisher,Fisher_trigger,supertrend,chop_index,Velocity
2019-09-10 01:00:00,10289.48,10358.69,10289.48,10358.69,296.634,-0.08909903244530357,877.1304370241642,58.73197095683009,10302.885628894455,,0.288294328146789,,13.284958586204837,,1.0283568624582498,58.86649721831541,0.5082911827928878,64.7893690110287,52.4669457257757,,47.741313772854355,-35.2106309889713,88.03153436889836,0.0,0.0,2.454365339659426,1.8040737157831406,0.9049641643713562,2.3056279120282603,1.1586100200637666,20.562162464379576,18.21937969865432,31.672988023885633,44.0,12.000000000000007,56.00000000000001,77.06360860614836,130.3590000000022,0,-246.03871998677567,81.42041111744442,-327.4591311042201,29.587929875018744,,,1,,,0.28590717179005465,0.8636581201465933,1.149565291936648,2979.39,2.25,2.0,1,-0.07815,-0.31328,1,54.540850437963904,1
2019-09-10 02:00:00,10347.5,10382.64,10304.8,10307.0,72.817,-0.1094293194350342,214.1245560207069,57.17055557223812,10305.381272143823,,0.27797690209691744,,4.509243779834415,,-1.033164979932022,53.84442653915533,0.2639110737758071,42.326249871676396,53.46814396578884,,41.47961294406634,-57.673750128323604,87.30356762826277,0.0,0.0,2.4592981255495547,1.831483092863569,0.6144793745841678,2.305972219320947,1.1328495069380593,21.22649927483116,17.075457624482677,31.616182669501658,40.0,12.0,52.0,65.96275136762367,72.05349999999999,0,-229.24731197126863,76.03858644440072,-305.28589841566935,28.538082089175077,,,1,,,0.20392000413720623,0.9129708844019895,1.1168908885391957,2979.39,2.25,2.0,1,0.36389,-0.07815,1,58.08739525405819,1
2019-09-10 03:00:00,10307.0,10373.14,10307.0,10338.61,197.31,-0.16408295212052795,1074.5309194463366,56.36409185709942,10308.82953082418,,0.2912070929542512,,-1.4760830898990593,,-0.17515147126269745,56.299709752929246,0.38338816157143907,53.143072237621176,53.41956370677542,,41.033335336524665,-46.856927762378824,85.79188422624395,0.0,0.0,2.4878142902270195,1.8323667779270556,0.7701830514708471,2.3059484706890294,1.0928056007873692,21.843383455964776,16.147730220029256,29.898442522693102,36.0,12.0,48.0,71.58199589718922,36.55799999999908,0,-212.59768923948172,72.04886966679481,-284.64655890627654,29.911926905519067,,,1,,,0.16702320828646744,0.911886435980564,1.0789096442670314,2979.39,2.25,2.0,1,0.81189,0.36389,1,58.27505187490684,1
2019-09-10 04:00:00,10336.92,10382.97,10328.53,10328.53,322.633,-0.16978791650602815,456.43498238257774,54.848912190639915,10305.859949786187,,0.29042017271833603,,-4.627328195798426,,0.05967621776781741,55.289661563159804,0.4994047696058264,61.18648352574411,52.21860187834722,,37.06755547118178,-38.81351647425589,83.55246392436928,0.0,0.0,2.509503043541867,1.8688449502929774,0.7020761179696782,2.305628807945027,1.0955725589611194,22.50906327351574,15.405787225411288,29.35434191195057,32.0,12.0,44.0,75.80359852835463,50.52749999999833,0,-195.75163879808483,69.74124920384335,-265.4928880019282,29.84332182538492,,,1,,,0.011368917500042208,1.077172659517705,1.0885415770177471,2979.39,2.25,2.0,1,1.28088,0.81189,1,60.18636165669843,1
2019-09-10 05:00:00,10328.04,10356.14,10281.43,10281.43,546.28,-0.16856979495516447,-3284.4540151006754,47.36302272827855,10299.701432582347,44.05935294117626,0.2500137150814159,0.283829661970728,-3.6115592817784434,8.838910079019843,-0.542875246068933,50.711535396650426,0.20443824516977419,41.341535350130926,51.89036370449873,,30.756050727786164,-58.658464649869074,82.92085935834284,0.0,0.0,2.4947296314199856,1.8894765285995374,0.4486159537302734,1.8682980501114013,1.103619051569913,22.309353434874087,18.43496615638057,27.487773466147658,28.000000000000004,11.999999999999996,40.0,19.93396785419614,25.970499999999447,0,-179.27789425808513,68.6619670535093,-247.93986131159443,25.692211613593827,29.13532705455622,,1,,,-0.1058245302660552,1.0474085704046294,0.9415840401385742,2979.39,2.25,2.0,1,1.21419,1.28088,1,60.51107886629497,1
2019-09-10 06:00:00,10285.58,10320.45,10266.61,10307.25,481.232,-0.1333300415477556,-1040.1876929434563,49.50600667818602,10295.287387311502,29.315117647058287,0.2355069324449939,0.2741651160655812,-3.7916752001366363,6.312793023188548,-0.06796415835939969,53.008645455494545,0.4094623873489055,52.22044324597642,51.582820707283815,,39.762241979997896,-47.77955675402358,80.84365511846121,0.0,0.0,2.1663542721654325,1.7648357510805937,0.5523895204451864,1.8675014651591035,1.086080475707468,21.878238895604387,18.862505252685118,26.195060867376764,24.0,12.0,36.0,0.576380629763015,-40.738499999999476,0,-162.43186101762294,68.10111382186301,-230.53297483948595,24.206843651492818,28.149630373943545,,1,,,-0.10367591638005014,1.0594921465515004,0.9558162301714502,2979.39,2.25,2.0,-1,0.74184,1.21419,1,59.9354041505181,1
2019-09-10 07:00:00,10309.17,10329.24,10304.57,10305.21,513.665,-0.228200540749422,-1041.2861082373124,57.49136323579837,10292.482868748548,14.631382352941728,0.21987565461844427,0.26330722377615384,-3.383123168902888,4.373609784770261,0.4853034097025443,52.799271308195046,0.41915450750758804,51.3609168281788,48.30763180809538,,35.963096161999,-48.6390831718212,76.83125118142827,0.0,0.0,1.7148702241451121,1.6964848147324265,0.4910067313686341,1.866602134002559,1.0768072554441945,21.585688590115744,18.434698881433974,26.4090549267224,20.0,12.0,32.0,11.892081233630673,-40.71700000000055,0,-145.4478901302161,67.78292990144098,-213.2308200316571,22.604497314787295,27.040603762112298,,1,,,-0.029253629865541475,1.0309354899312049,1.0016818600656634,2979.39,2.25,2.0,-1,0.41976,0.74184,1,58.71918594995867,1
2019-09-10 08:00:00,10305.21,10306.67,10251.86,10262.85,312.001,-0.25820145734216193,-2780.582715631927,61.34409354718327,10287.881496428527,4.4767058823526895,0.17231139622223313,0.2451080582653697,-6.278076084201912,2.2432726109758265,-0.0046768446498316185,48.5142214216394,0.008925525006820678,33.51310356450696,45.698154546220735,,28.533759223632273,-66.48689643549304,75.25830466846908,0.0,0.0,1.6847284041406883,1.6288717932750538,0.22239888523652862,1.8674360201489233,1.0744090848021108,20.43703842145317,22.4358376272138,25.049721156721937,16.0,12.000000000000004,28.000000000000004,-73.8401777336223,-49.164999999999054,0,-129.3855276817191,66.7699792542457,-196.1555069359648,17.712351355090505,25.17495328070794,,1,,,-0.10195920558239369,1.050984075863303,0.9490248702809092,2979.39,2.25,2.0,-1,-0.09668,0.41976,-1,58.718846961332126,1
2019-09-10 09:00:00,10263.35,10271.65,10226.81,10265.96,449.925,-0.25770195668305834,-2183.4613633988743,67.07616296646373,10290.571716350585,-13.816705882352835,0.1354867802177336,0.22318380265584248,-6.281566177174397,0.5383048533457819,0.10121319320798237,48.8424878655075,0.04035209244998319,20.197069748245774,35.02369671364385,3.360352991435753,35.75845118613077,-79.80293025175423,73.0855686207213,0.0,0.0,1.6585880837461444,1.6145774609467285,0.2328197272781765,1.5154542660532504,1.0221412804098213,18.988741506649607,23.886051226427124,23.963031603265005,12.0,12.0,24.0,-118.72660175181437,3.489500000001499,0,-112.75233003564055,66.4622103109033,-179.21454034654386,13.925714476639769,22.925105519894306,,1,,,-0.018174634531805234,1.061141841169498,1.0429672066376927,2979.39,2.25,2.0,-1,-0.63737,-0.09668,-1,62.63774316731835,1
2019-09-10 10:00:00,10265.96,10304.82,10240.25,10272.46,430.492,-0.28993206752741124,-1471.7957400561781,64.726217264868,10292.885831033826,-20.54317647058997,0.11012804653318904,0.20057265143131178,-6.548848112709907,-0.8791257398653559,-0.35319098989512593,49.566253713086454,0.10964177053580297,23.550350804787247,25.753508039179994,2.7250730215373298,35.97830602328562,-76.44964919521276,72.4773137192412,0.0,0.0,1.3639758451631276,1.4327086262825788,0.27612406985984117,1.5157046158039176,0.9713789464752713,18.1242688207155,22.380413239533933,25.69064593612958,8.0,12.0,20.0,-74.09199156672467,-64.42349999999897,0,-96.67270374783465,65.9456125721602,-162.61831631999485,11.31879709920213,20.60384383575587,,1,,,0.01325826549996667,0.9916139256080392,1.0048721911080059,2979.39,2.25,2.0,-1,-0.92307,-0.63737,-1,62.771126835530254,1
2019-09-10 11:00:00,10271.93,10286.15,10247.2,10256.08,374.454,-0.262824165506661,-2137.7615657623955,55.61635439196934,10295.222435681704,-22.165941176472188,0.07629916744626332,0.1757179546343021,-7.667964608147266,-2.2368935135217383,0.2172203032094428,47.73352817991395,0.0,15.100082542303143,19.615834365112054,1.6969439025576953,38.05611284843075,-84.89991745769686,70.08250559643817,0.0,0.0,1.3039239741868067,1.411277031830861,0.19763074255994909,1.5172156760557978,0.9203996857744597,17.321544183776684,21.500020529884225,24.680036473905396,4.0,12.0,16.0,-88.13376831209006,-3.7600000000002183,0,-81.35726263448474,64.82882598142304,-146.18608861590778,7.840684657057864,18.05121200001627,,1,,,-0.005931186434008362,1.0026262467294869,0.9966950602954785,2979.39,2.25,2.0,-1,-1.12977,-0.92307,-1,62.7968528166885,-1
2019-09-10 12:00:00,10255.76,10290.01,10206.87,10248.67,356.75,-0.2071017596889182,-2210.0124135106175,44.50149693953386,10293.185589823423,-32.00688235294183,0.043168378836698655,0.1492080394747814,-8.826786273358602,-3.554872065489111,-0.39661868238238956,46.88889081810644,0.0,19.55281130133759,19.401081549475993,0.6078291536197183,43.34578782815287,-80.44718869866242,71.0151837681211,0.0,0.0,1.3292469271046525,1.4232212563254716,0.18171188079394962,1.711918442300023,0.9241718934036224,16.25470873363441,23.739772707427324,22.633379829898676,48.0,-36.0,12.0,-112.75681934701495,69.13500000000022,0,-65.66615140296605,64.19421078666218,-129.86036218962823,4.43520414361592,15.328010428736201,26.856987133513975,0,,,-0.06255424919119235,1.0326678765880208,0.9701136273968285,2979.39,2.25,2.0,-1,-1.47494,-1.12977,-1,58.98139894349839,-1
2019-09-10 13:00:00,10255.07,10280.9,10222.99,10240.32,358.313,-0.2405767528898545,-2321.7125758662623,33.75592055969554,10289.945093149885,-33.36250000000109,0.010226675493841673,0.12141176667859346,-9.666030510640331,-4.777103754519356,-1.1427120610810904,45.90319565822595,0.0,18.994889267461208,17.882594370367315,-0.5740060089238725,41.3625330421058,-81.0051107325388,70.0790992132553,0.0,0.0,1.3198244811343574,1.4206912470144912,0.1535205615935821,1.7135557537134682,0.8556947205141023,15.264075815645155,22.34951436038596,21.30791451824345,44.0,-36.0,8.0,-103.94114585667647,22.306500000000597,0,-50.238805189523546,63.45346437693121,-113.69226956645475,1.0504521271759586,12.472498768424154,26.103314550365365,0,,,-0.16493438558984874,1.1589187836885082,0.9939843980986595,2979.39,2.25,2.0,-1,-1.78359,-1.47494,-1,60.93710356952407,-1
2019-09-10 14:00:00,10240.11,10259.52,10223.56,10254.56,319.484,-0.1641569366949543,-1340.1176135996639,35.08833515625575,10287.389937862888,-30.48608823529321,-0.004648648488669747,0.09619968364514084,-11.00134982048962,-6.021952967713409,-0.5087804404773504,47.91414290046442,0.15512616388016778,27.081203861441843,21.876301476746878,-1.103166290292244,45.578840936176036,-72.91879613855816,67.64202069802285,0.0,0.0,1.3160638437337182,1.4029305383621042,0.27643428471119735,1.4535304079203883,0.8374349846504314,14.34420239179799,21.507238400460118,20.504892856766894,40.0,-36.0,4.0,-99.57521664761921,56.90150000000176,0,-34.3536711280172,63.23590697954113,-97.58957810755832,-0.4774356592351978,9.882511882892285,25.5562734330677,0,,,-0.11259253710847383,1.1052020523575905,0.9926095152491167,2979.39,2.25,2.0,1,-2.15811,-1.78359,-1,57.401041161512644,-1
2019-09-10 15:00:00,10252.7,10270.58,10226.02,10254.63,320.088,-0.1638009185381844,-1145.4713602282968,35.356988088520396,10282.218579896577,-33.65161764705954,-0.01619859270422574,0.07372002837526753,-11.996613506324515,-7.216885075435631,-0.8122948829678397,47.92439083067413,0.1944108529105844,27.12095400340647,24.39901571076984,-1.5501873287289838,47.805619974444745,-72.87904599659353,65.99330493387832,0.0,0.0,1.3173098645939227,1.3002415680566963,0.26191846917233885,1.1919002212860987,0.8531364840592696,13.360220858915905,20.477394967002564,20.711537958766204,36.0,8.0,44.0,-86.59507072550805,46.86200000000099,0,-17.90305020073354,63.62777114939262,-81.53082135012616,-1.6634738319571625,7.573314739922396,24.71160468586578,0,,-0.0010113813252055535,-0.1952265643112916,1.1134882402947024,0.9182616759834108,2979.39,2.25,2.0,1,-2.30765,-2.15811,-1,56.21666717485161,-1
