,timestamp,open,high,low,close,volat_ATR,predictions
25,2023-01-27,23001.9,23500.0,22516.6,23068.0,782.1295621326262,23072.04079800395
26,2023-01-28,23068.1,23185.0,22870.8,23015.9,748.7060219802959,23023.286194461514
27,2023-01-29,23016.0,23962.7,22961.5,23740.3,766.7413061245605,22917.36113378824
28,2023-01-30,23740.2,23804.6,22484.2,22819.9,806.2883556870918,23644.13748393627
29,2023-01-31,22819.9,23330.0,22715.3,23119.4,792.6034731380139,22764.10428513395
30,2023-02-01,23119.5,23852.4,22747.0,23730.0,814.9460821995845,23326.155666808012
31,2023-02-02,23730.1,24281.4,23365.0,23493.1,822.1927906139,23670.363813713804
32,2023-02-03,23493.0,23719.9,23201.0,23424.7,800.5290198557643,23570.16502779521
33,2023-02-04,23424.7,23591.4,23250.0,23322.6,767.7340898660669,23385.734384224932
34,2023-02-05,23322.6,23436.0,22741.0,22929.2,762.5387977327764,23226.42970057532
35,2023-02-06,22929.3,23159.4,22600.0,22757.7,748.0288836090068,22878.007769621483
36,2023-02-07,22757.8,23368.6,22742.4,23234.1,739.3268204940775,22673.609398970384
37,2023-02-08,23234.1,23450.0,22662.9,22955.9,742.7391904587861,23432.594886274608
38,2023-02-09,22955.9,23007.8,21684.7,21793.4,784.1935339974441,22931.672693592434
39,2023-02-10,21793.3,21933.8,21405.0,21618.6,765.9511387119122,21909.09050141731
40,2023-02-11,21618.6,21891.9,21594.4,21851.3,732.4903430896328,21585.32023487146
41,2023-02-12,21851.2,22080.9,21618.0,21771.1,713.233890011802,21741.68057133146
42,2023-02-13,21771.0,21888.0,21338.0,21766.2,701.5743264395304,21706.630569921417
43,2023-02-14,21766.1,22320.0,21485.2,22187.4,711.0904459795639,21674.8231444293
44,2023-02-15,22187.4,24420.0,22038.5,24332.6,830.4054141238809,22387.62522705472
45,2023-02-16,24332.7,25290.0,23518.0,23526.6,897.6621702578894,24210.707658679363
46,2023-02-17,23526.6,25043.2,23350.0,24581.5,954.4863009537546,23624.222851322607
47,2023-02-18,24581.3,24887.5,24430.6,24636.9,918.9444223142008,24498.21566060278
48,2023-02-19,24636.8,25200.0,24179.4,24265.9,926.2055350060436,24532.678095176576
49,2023-02-20,24265.9,25140.0,23827.0,24849.9,953.8337110770404,24275.332074571485
50,2023-02-21,24849.9,25347.6,24150.0,24443.4,971.2455888572518,24735.60578954753
51,2023-02-22,24443.3,24468.5,23572.0,24171.3,965.9066182245908,24676.480781881455
52,2023-02-23,24171.3,24588.0,23590.0,23928.8,968.1990026371202,24148.024487613875
53,2023-02-24,23928.7,24138.6,22800.0,23175.6,994.6562167344686,24007.868704867527
54,2023-02-25,23175.5,23210.5,22700.0,23146.2,960.0736298248636,23164.32609810394
55,2023-02-26,23146.2,23675.0,23050.0,23545.3,936.1397991230878,23048.122261080378
56,2023-02-27,23545.2,23888.0,23088.0,23480.0,926.4155277571527,23462.231578716142
57,2023-02-28,23480.0,23592.8,23010.0,23129.6,901.8715614887848,23390.443635956228
58,2023-03-01,23129.7,24022.7,23008.4,23619.8,909.9021642395858,23361.267057672565
59,2023-03-02,23619.8,23790.5,23183.0,23457.1,888.3020096510439,23565.678328818616
60,2023-03-03,23457.1,23468.5,21883.2,22342.8,938.0875803902552,23531.599205133472
61,2023-03-04,22342.8,22400.0,22147.5,22335.7,889.1170389338083,22345.919018026754
62,2023-03-05,22335.8,22650.0,22174.9,22419.4,859.544393295679,22237.27839643109
63,2023-03-06,22419.3,22594.5,22240.1,22397.1,823.4626509174162,22348.89188123703
64,2023-03-07,22397.1,22550.0,21908.0,22187.1,810.5010329947436,22306.183714644907
65,2023-03-08,22187.1,22276.4,21540.5,21695.4,805.1723877808334,22413.007972938314
66,2023-03-09,21695.3,21823.0,20003.5,20348.3,877.6243600822025,21680.45220439559
67,2023-03-10,20348.4,20351.8,19521.6,20140.3,874.2369057906168,20471.770037683793
68,2023-03-11,20140.3,20674.5,19752.5,20447.3,877.6485553770013,20108.718702285296
69,2023-03-12,20447.3,22184.0,20262.2,21986.2,952.2308014215012,20334.63570062161
70,2023-03-13,21986.2,24517.2,21804.0,24119.5,1078.0143156056797,21856.33164941143
71,2023-03-14,24119.5,26489.9,23951.0,24682.5,1182.363293062417,23939.345744357484
72,2023-03-15,24682.5,25200.0,23888.0,24288.0,1191.623057843673,24873.801629014266
73,2023-03-16,24287.9,25167.9,24120.5,24990.4,1181.321410854839,24267.935040668395
74,2023-03-17,24990.5,27763.4,24875.3,27384.0,1303.2341672223508,25031.512415522895
75,2023-03-18,27383.9,27726.4,26555.5,26907.0,1293.7817267064688,27244.887198330573
76,2023-03-19,26907.0,28397.0,26815.9,27955.7,1314.3044605131497,26822.420769930803
77,2023-03-20,27955.8,28483.2,27120.6,27704.1,1317.7541419050674,27847.413012818677
78,2023-03-21,27704.1,28460.0,27288.0,28091.1,1307.3431317689913,27621.285217268236
79,2023-03-22,28091.1,28881.0,26590.0,27233.8,1377.6043366426347,28293.64646490945
80,2023-03-23,27233.8,28777.0,27101.0,28284.1,1398.9183125967322,27233.29800244296
81,2023-03-24,28284.0,28369.1,26960.0,27438.9,1399.64557598268,28312.45722161062
82,2023-03-25,27439.0,27788.0,27131.8,27447.3,1346.5423205553457,27429.73507545179
83,2023-03-26,27447.2,28186.9,27400.0,27954.3,1306.5678690871068,27348.579928677496
84,2023-03-27,27954.3,28019.4,26480.0,27112.0,1323.198735580885,27867.182581297435
85,2023-03-28,27112.0,27500.0,26610.0,27249.7,1292.255968753679,27053.887567374644
86,2023-03-29,27249.7,28649.9,27223.6,28338.5,1301.8305424141308,27463.07288607313
87,2023-03-30,28338.6,29184.8,27654.1,28015.0,1318.1783608131211,28260.214107449116
88,2023-03-31,28015.0,28675.3,27500.0,28454.9,1307.972763612184,28095.45107397247
89,2023-04-01,28454.8,28845.3,28180.0,28443.8,1262.0675662113138,28396.16468816555
90,2023-04-02,28443.7,28516.5,27820.0,28161.2,1221.6698829105055,28344.029180703037
91,2023-04-03,28161.3,28540.0,27166.0,27786.1,1232.5506055597557,28105.79840470669
92,2023-04-04,27786.1,28450.0,27650.2,28155.2,1201.639848019773,27710.577879537912
93,2023-04-05,28155.1,28800.0,27775.0,28154.0,1189.0227160183604,28358.693586057532
94,2023-04-06,28154.0,28175.0,27684.2,28022.8,1139.1496648741918,28119.182962340292
95,2023-04-07,28022.9,28096.0,27755.0,27890.7,1082.138974526035,28097.30975658668
96,2023-04-08,27890.7,28153.6,27850.1,27924.9,1026.5219049170328,27854.728312602383
97,2023-04-09,27924.9,28539.1,27762.8,28309.4,1008.6489117086732,27824.149087891354
98,2023-04-10,28309.4,29840.0,28153.6,29623.1,1057.0597037294824,28227.039483233235
99,2023-04-11,29623.1,30564.0,29573.9,30185.1,1052.276867748805,29478.592404462022
100,2023-04-12,30185.1,30480.0,29620.0,29875.0,1038.5428057667475,30378.1660573835
101,2023-04-13,29874.9,30648.9,29836.7,30362.7,1022.3754624976942,29852.416999295845
102,2023-04-14,30362.7,31059.0,29925.0,30453.1,1030.348643747859,30412.95135696487
103,2023-04-15,30453.0,30599.9,30186.0,30280.4,986.3165977658692,30407.457134750373
104,2023-04-16,30280.4,30560.0,30102.0,30286.6,948.57969792545,30187.890868630086
105,2023-04-17,30286.6,30307.4,29219.9,29420.0,958.5025766450606,30220.13387291862
106,2023-04-18,29420.1,30480.0,29078.1,30365.8,990.1738211704136,29364.048410529995
107,2023-04-19,30365.8,30410.0,28557.3,28795.1,1051.7828339439554,30546.851049489876
108,2023-04-20,28795.0,29078.0,27983.0,28229.9,1054.86977437653,28822.909011042946
109,2023-04-21,28229.9,28368.9,27100.0,27252.5,1070.1576476353496,28324.42552417606
110,2023-04-22,27252.6,27888.0,27126.0,27807.2,1048.1463870899674,27251.409298119084
111,2023-04-23,27807.2,27807.3,27279.7,27576.0,1010.9645022978268,27686.909934481584
112,2023-04-24,27575.9,28000.0,26919.3,27497.5,1015.9456092765536,27582.009244206045
113,2023-04-25,27497.4,28379.9,27176.6,28286.7,1029.3280657567998,27410.059197913917
114,2023-04-26,28286.7,30048.2,27200.0,28395.9,1159.247489631314,28472.321819719924
115,2023-04-27,28396.0,29898.0,28365.3,29459.0,1185.922668943363,28436.369782791393
116,2023-04-28,29459.0,29591.1,28870.0,29300.0,1152.7210497331228,29494.016312080443
117,2023-04-29,29300.0,29443.9,29000.4,29212.7,1102.062403323614,29263.49032178778
118,2023-04-30,29212.7,29950.0,29067.4,29223.0,1086.3865173719273,29116.970547463086
119,2023-05-01,29223.0,29325.5,27650.0,28054.4,1128.466051845361,29156.06002401234
120,2023-05-02,28054.5,28888.0,27854.0,28656.5,1121.7184767135495,28010.760460572612
121,2023-05-03,28656.4,29258.4,28080.0,29018.4,1125.767156948296,28851.387307367844
122,2023-05-04,29018.4,29380.0,28660.0,28826.0,1096.7837885948463,28969.030405896163
123,2023-05-05,28826.0,29693.0,28618.3,29491.5,1095.2063751237858,28902.255582801394
124,2023-05-06,29491.5,29840.0,28333.0,28837.8,1124.6202054720868,29423.77144686939
125,2023-05-07,28837.9,29137.0,28370.0,28419.4,1099.0759050812237,28763.653649048192
126,2023-05-08,28419.5,28624.6,27250.0,27659.8,1118.7561975754218,28370.437221913606
127,2023-05-09,27659.8,27815.6,27316.8,27610.2,1074.4736120343202,27731.489210683114
128,2023-05-10,27610.2,28297.0,26666.6,27582.9,1114.1826397461546,27830.61121203531
129,2023-05-11,27583.0,27630.0,26688.8,26956.4,1101.8267369071436,27550.098987579568
130,2023-05-12,26956.4,27090.0,25751.0,26785.1,1118.767684270919,27050.735772653716
131,2023-05-13,26785.2,27051.5,26674.9,26762.7,1065.7557068229962,26751.491675301586
132,2023-05-14,26762.8,27200.0,26557.0,26901.9,1035.5588706213537,26664.271887476632
133,2023-05-15,26901.9,27650.0,26694.4,27152.5,1029.8475227198282,26829.26787404745
134,2023-05-16,27152.5,27284.7,26832.0,27024.8,988.622699668412,27051.51559841841
135,2023-05-17,27024.7,27500.0,26527.5,27395.8,987.4710782635254,27246.600473765277
136,2023-05-18,27395.7,27482.7,26335.3,26809.3,998.8945726732736,27346.93039222335
137,2023-05-19,26809.4,27180.0,26611.2,26870.1,968.1735317680398,26901.39537803255
138,2023-05-20,26870.1,27144.4,26813.5,27089.5,922.6539937846084,26827.074106606917
139,2023-05-21,27089.6,27288.0,26642.0,26732.8,902.892994228565,26980.992269740444
140,2023-05-22,26732.8,27097.8,26500.0,26840.2,881.1006374979532,26679.772299205815
141,2023-05-23,26840.2,27527.5,26782.6,27209.9,871.3720205338138,26745.724843866585
142,2023-05-24,27209.9,27212.9,26060.0,26313.8,891.4811619242557,27411.928143726393
143,2023-05-25,26313.9,26644.0,25850.0,26461.8,884.5182217868089,26315.10161804624
144,2023-05-26,26461.7,26925.0,26313.9,26689.9,864.9883488020367,26526.295456403703
145,2023-05-27,26689.8,26890.0,26528.6,26841.6,829.0177524590342,26639.02357715626
146,2023-05-28,26841.6,28252.8,26746.0,28055.7,877.4307701405316,26735.436520547537
147,2023-05-29,28055.8,28442.0,27513.5,27722.0,881.0785722733508,27939.545243193752
148,2023-05-30,27722.1,28038.6,27530.0,27680.1,854.4729599681114,27642.90332953135
149,2023-05-31,27680.0,27825.0,26826.0,27201.1,864.7963199703892,27899.256773276487
150,2023-06-01,27201.1,27347.9,26600.0,26805.3,856.4465828296471,27186.476010066846
151,2023-06-02,26805.3,27290.0,26477.6,27227.8,853.3003983418154,26891.141603284355
152,2023-06-03,27227.8,27340.2,26900.0,27054.9,823.7932270316858,27170.001076276356
