,timestamp,open,high,low,close,volat_ATR,predictions
52,2023-02-23,24171.3,24588.0,23590.0,23928.8,968.1990026371202,24171.3
53,2023-02-24,23928.7,24138.6,22800.0,23175.6,994.6562167344686,23928.8
54,2023-02-25,23175.5,23210.5,22700.0,23146.2,960.0736298248636,23175.6
55,2023-02-26,23146.2,23675.0,23050.0,23545.3,936.1397991230878,23146.2
56,2023-02-27,23545.2,23888.0,23088.0,23480.0,926.4155277571527,23545.3
57,2023-02-28,23480.0,23592.8,23010.0,23129.6,901.8715614887848,23480.0
58,2023-03-01,23129.7,24022.7,23008.4,23619.8,909.9021642395858,23129.6
59,2023-03-02,23619.8,23790.5,23183.0,23457.1,888.3020096510439,23619.8
60,2023-03-03,23457.1,23468.5,21883.2,22342.8,938.0875803902552,23457.1
61,2023-03-04,22342.8,22400.0,22147.5,22335.7,889.1170389338083,22342.8
62,2023-03-05,22335.8,22650.0,22174.9,22419.4,859.544393295679,22335.7
63,2023-03-06,22419.3,22594.5,22240.1,22397.1,823.4626509174162,22419.4
64,2023-03-07,22397.1,22550.0,21908.0,22187.1,810.5010329947436,22397.1
65,2023-03-08,22187.1,22276.4,21540.5,21695.4,805.1723877808334,22187.1
66,2023-03-09,21695.3,21823.0,20003.5,20348.3,877.6243600822025,21695.4
67,2023-03-10,20348.4,20351.8,19521.6,20140.3,874.2369057906168,20348.3
68,2023-03-11,20140.3,20674.5,19752.5,20447.3,877.6485553770013,20140.3
69,2023-03-12,20447.3,22184.0,20262.2,21986.2,952.2308014215012,20447.3
70,2023-03-13,21986.2,24517.2,21804.0,24119.5,1078.0143156056797,21986.2
71,2023-03-14,24119.5,26489.9,23951.0,24682.5,1182.363293062417,24119.5
72,2023-03-15,24682.5,25200.0,23888.0,24288.0,1191.623057843673,24682.5
73,2023-03-16,24287.9,25167.9,24120.5,24990.4,1181.321410854839,24288.0
74,2023-03-17,24990.5,27763.4,24875.3,27384.0,1303.2341672223508,24990.4
75,2023-03-18,27383.9,27726.4,26555.5,26907.0,1293.7817267064688,27384.0
76,2023-03-19,26907.0,28397.0,26815.9,27955.7,1314.3044605131497,26907.0
77,2023-03-20,27955.8,28483.2,27120.6,27704.1,1317.7541419050674,27955.7
78,2023-03-21,27704.1,28460.0,27288.0,28091.1,1307.3431317689913,27704.1
79,2023-03-22,28091.1,28881.0,26590.0,27233.8,1377.6043366426347,28091.1
80,2023-03-23,27233.8,28777.0,27101.0,28284.1,1398.9183125967322,27233.8
81,2023-03-24,28284.0,28369.1,26960.0,27438.9,1399.64557598268,28284.1
82,2023-03-25,27439.0,27788.0,27131.8,27447.3,1346.5423205553457,27438.9
83,2023-03-26,27447.2,28186.9,27400.0,27954.3,1306.5678690871068,27447.3
84,2023-03-27,27954.3,28019.4,26480.0,27112.0,1323.198735580885,27954.3
85,2023-03-28,27112.0,27500.0,26610.0,27249.7,1292.255968753679,27112.0
86,2023-03-29,27249.7,28649.9,27223.6,28338.5,1301.8305424141308,27249.7
87,2023-03-30,28338.6,29184.8,27654.1,28015.0,1318.1783608131211,28338.5
88,2023-03-31,28015.0,28675.3,27500.0,28454.9,1307.972763612184,28015.0
89,2023-04-01,28454.8,28845.3,28180.0,28443.8,1262.0675662113138,28454.9
90,2023-04-02,28443.7,28516.5,27820.0,28161.2,1221.6698829105055,28443.8
91,2023-04-03,28161.3,28540.0,27166.0,27786.1,1232.5506055597557,28161.2
92,2023-04-04,27786.1,28450.0,27650.2,28155.2,1201.639848019773,27786.1
93,2023-04-05,28155.1,28800.0,27775.0,28154.0,1189.0227160183604,28155.2
94,2023-04-06,28154.0,28175.0,27684.2,28022.8,1139.1496648741918,28154.0
95,2023-04-07,28022.9,28096.0,27755.0,27890.7,1082.138974526035,28022.8
96,2023-04-08,27890.7,28153.6,27850.1,27924.9,1026.5219049170328,27890.7
97,2023-04-09,27924.9,28539.1,27762.8,28309.4,1008.6489117086732,27924.9
98,2023-04-10,28309.4,29840.0,28153.6,29623.1,1057.0597037294824,28309.4
99,2023-04-11,29623.1,30564.0,29573.9,30185.1,1052.276867748805,29623.1
100,2023-04-12,30185.1,30480.0,29620.0,29875.0,1038.5428057667475,30185.1
101,2023-04-13,29874.9,30648.9,29836.7,30362.7,1022.3754624976942,29875.0
102,2023-04-14,30362.7,31059.0,29925.0,30453.1,1030.348643747859,30362.7
103,2023-04-15,30453.0,30599.9,30186.0,30280.4,986.3165977658692,30453.1
104,2023-04-16,30280.4,30560.0,30102.0,30286.6,948.57969792545,30280.4
105,2023-04-17,30286.6,30307.4,29219.9,29420.0,958.5025766450606,30286.6
106,2023-04-18,29420.1,30480.0,29078.1,30365.8,990.1738211704136,29420.0
107,2023-04-19,30365.8,30410.0,28557.3,28795.1,1051.7828339439554,30365.8
108,2023-04-20,28795.0,29078.0,27983.0,28229.9,1054.86977437653,28795.1
109,2023-04-21,28229.9,28368.9,27100.0,27252.5,1070.1576476353496,28229.9
110,2023-04-22,27252.6,27888.0,27126.0,27807.2,1048.1463870899674,27252.5
111,2023-04-23,27807.2,27807.3,27279.7,27576.0,1010.9645022978268,27807.2
112,2023-04-24,27575.9,28000.0,26919.3,27497.5,1015.9456092765536,27576.0
113,2023-04-25,27497.4,28379.9,27176.6,28286.7,1029.3280657567998,27497.5
114,2023-04-26,28286.7,30048.2,27200.0,28395.9,1159.247489631314,28286.7
115,2023-04-27,28396.0,29898.0,28365.3,29459.0,1185.922668943363,28395.9
116,2023-04-28,29459.0,29591.1,28870.0,29300.0,1152.7210497331228,29459.0
117,2023-04-29,29300.0,29443.9,29000.4,29212.7,1102.062403323614,29300.0
118,2023-04-30,29212.7,29950.0,29067.4,29223.0,1086.3865173719273,29212.7
119,2023-05-01,29223.0,29325.5,27650.0,28054.4,1128.466051845361,29223.0
120,2023-05-02,28054.5,28888.0,27854.0,28656.5,1121.7184767135495,28054.4
121,2023-05-03,28656.4,29258.4,28080.0,29018.4,1125.767156948296,28656.5
122,2023-05-04,29018.4,29380.0,28660.0,28826.0,1096.7837885948463,29018.4
123,2023-05-05,28826.0,29693.0,28618.3,29491.5,1095.2063751237858,28826.0
124,2023-05-06,29491.5,29840.0,28333.0,28837.8,1124.6202054720868,29491.5
125,2023-05-07,28837.9,29137.0,28370.0,28419.4,1099.0759050812237,28837.8
126,2023-05-08,28419.5,28624.6,27250.0,27659.8,1118.7561975754218,28419.4
127,2023-05-09,27659.8,27815.6,27316.8,27610.2,1074.4736120343202,27659.8
128,2023-05-10,27610.2,28297.0,26666.6,27582.9,1114.1826397461546,27610.2
129,2023-05-11,27583.0,27630.0,26688.8,26956.4,1101.8267369071436,27582.9
130,2023-05-12,26956.4,27090.0,25751.0,26785.1,1118.767684270919,26956.4
131,2023-05-13,26785.2,27051.5,26674.9,26762.7,1065.7557068229962,26785.1
132,2023-05-14,26762.8,27200.0,26557.0,26901.9,1035.5588706213537,26762.7
133,2023-05-15,26901.9,27650.0,26694.4,27152.5,1029.8475227198282,26901.9
134,2023-05-16,27152.5,27284.7,26832.0,27024.8,988.622699668412,27152.5
135,2023-05-17,27024.7,27500.0,26527.5,27395.8,987.4710782635254,27024.8
136,2023-05-18,27395.7,27482.7,26335.3,26809.3,998.8945726732736,27395.8
137,2023-05-19,26809.4,27180.0,26611.2,26870.1,968.1735317680398,26809.3
138,2023-05-20,26870.1,27144.4,26813.5,27089.5,922.6539937846084,26870.1
139,2023-05-21,27089.6,27288.0,26642.0,26732.8,902.892994228565,27089.5
140,2023-05-22,26732.8,27097.8,26500.0,26840.2,881.1006374979532,26732.8
141,2023-05-23,26840.2,27527.5,26782.6,27209.9,871.3720205338138,26840.2
142,2023-05-24,27209.9,27212.9,26060.0,26313.8,891.4811619242557,27209.9
143,2023-05-25,26313.9,26644.0,25850.0,26461.8,884.5182217868089,26313.8
144,2023-05-26,26461.7,26925.0,26313.9,26689.9,864.9883488020367,26461.8
145,2023-05-27,26689.8,26890.0,26528.6,26841.6,829.0177524590342,26689.9
146,2023-05-28,26841.6,28252.8,26746.0,28055.7,877.4307701405316,26841.6
147,2023-05-29,28055.8,28442.0,27513.5,27722.0,881.0785722733508,28055.7
148,2023-05-30,27722.1,28038.6,27530.0,27680.1,854.4729599681114,27722.0
149,2023-05-31,27680.0,27825.0,26826.0,27201.1,864.7963199703892,27680.1
150,2023-06-01,27201.1,27347.9,26600.0,26805.3,856.4465828296471,27201.1
151,2023-06-02,26805.3,27290.0,26477.6,27227.8,853.3003983418154,26805.3
152,2023-06-03,27227.8,27340.2,26900.0,27054.9,823.7932270316858,27227.8
